ID,filter,rell_number,date,hour,minute,seconds,FTS.GZ,JPG
nso_0267_12278,527.0,FL7503,17Aug75,16.0,29.0,0.0,nso_0267_12278.fts.gz,nso_0267_12278.jpg
nso_0267_13155,527.0,FL7503,19Aug75,16.0,26.0,0.0,nso_0267_13155.fts.gz,nso_0267_13155.jpg
nso_0267_14032,527.0,FL7504,22Aug75,20.0,39.0,0.0,nso_0267_14032.fts.gz,nso_0267_14032.jpg
nso_0267_14909,527.0,FL7504,23Aug75,21.0,42.0,0.0,nso_0267_14909.fts.gz,nso_0267_14909.jpg
nso_0267_15786,527.0,FL7505,25Aug75,13.0,31.0,0.0,nso_0267_15786.fts.gz,nso_0267_15786.jpg
nso_0267_16663,527.0,FL7505,26Aug75,20.0,8.0,0.0,nso_0267_16663.fts.gz,nso_0267_16663.jpg
nso_0267_17540,,,,,,,nso_0267_17540.fts.gz,nso_0267_17540.jpg
nso_0268_00834,527.0,FL7506,30Aug75,12.0,59.0,0.0,nso_0268_00834.fts.gz,nso_0268_00834.jpg
nso_0268_01668,527.0,FL7506,31Aug75,13.0,29.0,0.0,nso_0268_01668.fts.gz,nso_0268_01668.jpg
nso_0268_02502,527.0,FL7507,01Sep75,17.0,27.0,20.0,nso_0268_02502.fts.gz,nso_0268_02502.jpg
nso_0268_03336,527.0,FL7507,04Sep75,16.0,42.0,0.0,nso_0268_03336.fts.gz,nso_0268_03336.jpg
nso_0268_04170,527.0,FL7508,07Sep75,16.0,32.0,55.0,nso_0268_04170.fts.gz,nso_0268_04170.jpg
nso_0268_05004,527.0,FL7508,10Sep75,18.0,43.0,55.0,nso_0268_05004.fts.gz,nso_0268_05004.jpg
nso_0268_05838,527.0,FL7508,13Sep75,22.0,32.0,50.0,nso_0268_05838.fts.gz,nso_0268_05838.jpg
nso_0268_06672,527.0,FL7509,15Sep75,22.0,45.0,10.0,nso_0268_06672.fts.gz,nso_0268_06672.jpg
nso_0268_07506,527.0,FL7509,16Sep75,23.0,9.0,0.0,nso_0268_07506.fts.gz,nso_0268_07506.jpg
nso_0268_08340,527.0,FL7510,17Sep75,22.0,58.0,0.0,nso_0268_08340.fts.gz,nso_0268_08340.jpg
nso_0268_09174,527.0,FL7510,19Sep75,13.0,28.0,0.0,nso_0268_09174.fts.gz,nso_0268_09174.jpg
nso_0268_10008,527.0,FL7510,20Sep75,14.0,12.0,0.0,nso_0268_10008.fts.gz,nso_0268_10008.jpg
nso_0268_10842,527.0,FL7511,22Sep75,13.0,34.0,0.0,nso_0268_10842.fts.gz,nso_0268_10842.jpg
nso_0268_11676,527.0,FL7511,23Sept75,14.0,23.0,0.0,nso_0268_11676.fts.gz,nso_0268_11676.jpg
nso_0268_12510,527.0,FL7512,24Sept75,14.0,47.0,0.0,nso_0268_12510.fts.gz,nso_0268_12510.jpg
nso_0268_13344,527.0,FL7512,25Sept75,14.0,57.0,35.0,nso_0268_13344.fts.gz,nso_0268_13344.jpg
nso_0268_14178,527.0,FL7512,26Sept75,15.0,11.0,0.0,nso_0268_14178.fts.gz,nso_0268_14178.jpg
nso_0268_15012,527.0,FL7513,27Sept75,15.0,30.0,10.0,nso_0268_15012.fts.gz,nso_0268_15012.jpg
nso_0268_15846,521.0,FL7513,28Sept75,16.0,3.0,0.0,nso_0268_15846.fts.gz,nso_0268_15846.jpg
nso_0268_16680,,,,,,,nso_0268_16680.fts.gz,nso_0268_16680.jpg
nso_0269_00921,521.0,FL7514,30Sept75,19.0,21.0,0.0,nso_0269_00921.fts.gz,nso_0269_00921.jpg
nso_0269_01842,521.0,FL7514,03Oct75,14.0,4.0,0.0,nso_0269_01842.fts.gz,nso_0269_01842.jpg
nso_0269_02763,521.0,FL7515,04Oct75,17.0,46.0,0.0,nso_0269_02763.fts.gz,nso_0269_02763.jpg
nso_0269_03684,521.0,FL7515,05Oct75,19.0,7.0,0.0,nso_0269_03684.fts.gz,nso_0269_03684.jpg
nso_0269_04605,521.0,FL7516,06Oct75,21.0,11.0,0.0,nso_0269_04605.fts.gz,nso_0269_04605.jpg
nso_0269_05526,521.0,FL7516,07Oct75,22.0,59.0,0.0,nso_0269_05526.fts.gz,nso_0269_05526.jpg
nso_0269_06447,521.0,FL7516,09Oct75,13.0,58.0,0.0,nso_0269_06447.fts.gz,nso_0269_06447.jpg
nso_0269_07368,521.0,FL7516,10Oct75,15.0,28.0,0.0,nso_0269_07368.fts.gz,nso_0269_07368.jpg
nso_0269_08289,521.0,FL7516,11Oct75,17.0,13.0,0.0,nso_0269_08289.fts.gz,nso_0269_08289.jpg
nso_0269_09210,521.0,FL7516,12Oct75,18.0,58.0,0.0,nso_0269_09210.fts.gz,nso_0269_09210.jpg
nso_0269_10131,521.0,FL7516,13Oct75,20.0,12.0,0.0,nso_0269_10131.fts.gz,nso_0269_10131.jpg
nso_0269_11052,521.0,FL7516,14Oct75,23.0,5.0,10.0,nso_0269_11052.fts.gz,nso_0269_11052.jpg
nso_0269_11973,521.0,FL7517,16Oct75,19.0,32.0,50.0,nso_0269_11973.fts.gz,nso_0269_11973.jpg
nso_0269_12894,521.0,FL7517,17Oct75,21.0,15.0,10.0,nso_0269_12894.fts.gz,nso_0269_12894.jpg
nso_0269_13815,521.0,FL7517,18Oct75,22.0,55.0,10.0,nso_0269_13815.fts.gz,nso_0269_13815.jpg
nso_0269_14736,521.0,FL7517,20Oct75,18.0,45.0,10.0,nso_0269_14736.fts.gz,nso_0269_14736.jpg
nso_0269_15657,521.0,FL7517,22Oct75,17.0,11.0,0.0,nso_0269_15657.fts.gz,nso_0269_15657.jpg
nso_0269_16578,521.0,FL7517,23Oct75,18.0,40.0,0.0,nso_0269_16578.fts.gz,nso_0269_16578.jpg
nso_0269_17499,521.0,FL7517,25Oct75,23.0,35.0,15.0,nso_0269_17499.fts.gz,nso_0269_17499.jpg
nso_0269_18420,521.0,FL7517,26Oct75,16.0,15.0,10.0,nso_0269_18420.fts.gz,nso_0269_18420.jpg
nso_0270_01056,521.0,FL7518,27Oct75,20.0,27.0,0.0,nso_0270_01056.fts.gz,nso_0270_01056.jpg
nso_0270_02112,521.0,FL7518,29Oct75,14.0,39.0,0.0,nso_0270_02112.fts.gz,nso_0270_02112.jpg
nso_0270_03168,521.0,FL7518,30Oct75,20.0,50.0,10.0,nso_0270_03168.fts.gz,nso_0270_03168.jpg
nso_0270_04224,521.0,FL7518,02Nov75,14.0,59.0,15.0,nso_0270_04224.fts.gz,nso_0270_04224.jpg
nso_0270_05280,521.0,FL7518,03Nov75,19.0,5.0,10.0,nso_0270_05280.fts.gz,nso_0270_05280.jpg
nso_0270_06336,521.0,FL7518,05Nov75,14.0,5.0,5.0,nso_0270_06336.fts.gz,nso_0270_06336.jpg
nso_0270_07392,521.0,FL7519,06Nov75,14.0,59.0,0.0,nso_0270_07392.fts.gz,nso_0270_07392.jpg
nso_0270_08448,521.0,FL7519,07Nov75,18.0,45.0,0.0,nso_0270_08448.fts.gz,nso_0270_08448.jpg
nso_0270_09504,521.0,FL7519,08Nov75,22.0,54.0,0.0,nso_0270_09504.fts.gz,nso_0270_09504.jpg
nso_0270_10560,521.0,FL7519,10Nov75,17.0,20.0,10.0,nso_0270_10560.fts.gz,nso_0270_10560.jpg
nso_0270_11616,521.0,FL7519,11Nov75,21.0,24.0,0.0,nso_0270_11616.fts.gz,nso_0270_11616.jpg
nso_0270_12674,521.0,FL7519,13Nov75,16.0,2.0,0.0,nso_0270_12674.fts.gz,nso_0270_12674.jpg
nso_0270_13732,521.0,FL7519,14Nov75,19.0,56.0,0.0,nso_0270_13732.fts.gz,nso_0270_13732.jpg
nso_0270_14790,521.0,FL7520,16Nov75,15.0,27.0,0.0,nso_0270_14790.fts.gz,nso_0270_14790.jpg
nso_0270_15846,521.0,FL7520,17Nov75,19.0,17.0,0.0,nso_0270_15846.fts.gz,nso_0270_15846.jpg
nso_0270_16905,521.0,FL7520,19Nov75,16.0,50.0,10.0,nso_0270_16905.fts.gz,nso_0270_16905.jpg
nso_0270_17964,521.0,FL7520,20Nov75,21.0,13.0,0.0,nso_0270_17964.fts.gz,nso_0270_17964.jpg
nso_0270_19020,521.0,FL7520,22Nov75,16.0,13.0,0.0,nso_0270_19020.fts.gz,nso_0270_19020.jpg
nso_0270_20079,521.0,FL7520,24Nov75,18.0,35.0,10.0,nso_0270_20079.fts.gz,nso_0270_20079.jpg
nso_0270_21138,,,,,,,nso_0270_21138.fts.gz,nso_0270_21138.jpg
nso_0271_00962,521.0,FL7521,27Nov75,18.0,37.0,0.0,nso_0271_00962.fts.gz,nso_0271_00962.jpg
nso_0271_01924,521.0,FL7521,30Nov75,21.0,41.0,0.0,nso_0271_01924.fts.gz,nso_0271_01924.jpg
nso_0271_02886,521.0,FL7521,02Dec75,14.0,59.0,0.0,nso_0271_02886.fts.gz,nso_0271_02886.jpg
nso_0271_03848,521.0,FL7521,03Dec75,18.0,30.0,10.0,nso_0271_03848.fts.gz,nso_0271_03848.jpg
nso_0271_04810,521.0,FL7521,04Dec75,22.0,8.0,0.0,nso_0271_04810.fts.gz,nso_0271_04810.jpg
nso_0271_05772,521.0,FL7521,06Dec75,15.0,45.0,0.0,nso_0271_05772.fts.gz,nso_0271_05772.jpg
nso_0271_06734,521.0,FL7521,07Dec75,18.0,48.0,0.0,nso_0271_06734.fts.gz,nso_0271_06734.jpg
nso_0271_07696,521.0,FL7522,09Dec75,15.0,47.0,0.0,nso_0271_07696.fts.gz,nso_0271_07696.jpg
nso_0271_08658,521.0,FL7522,10Dec75,18.0,57.0,0.0,nso_0271_08658.fts.gz,nso_0271_08658.jpg
nso_0271_09620,521.0,FL7522,11Dec75,22.0,45.0,10.0,nso_0271_09620.fts.gz,nso_0271_09620.jpg
nso_0271_10582,521.0,FL7522,13Dec75,23.0,1.0,0.0,nso_0271_10582.fts.gz,nso_0271_10582.jpg
nso_0271_11544,521.0,FL7522,15Dec75,18.0,43.0,25.0,nso_0271_11544.fts.gz,nso_0271_11544.jpg
nso_0271_12506,521.0,FL7522,16Dec75,22.0,59.0,0.0,nso_0271_12506.fts.gz,nso_0271_12506.jpg
nso_0271_13468,521.0,FL7522,18Dec75,18.0,23.0,0.0,nso_0271_13468.fts.gz,nso_0271_13468.jpg
nso_0271_14430,521.0,FL7523,19Dec75,22.0,45.0,0.0,nso_0271_14430.fts.gz,nso_0271_14430.jpg
nso_0271_15392,521.0,FL7523,26Dec75,17.0,11.0,0.0,nso_0271_15392.fts.gz,nso_0271_15392.jpg
nso_0271_16354,521.0,FL7523,30Dec75,15.0,36.0,0.0,nso_0271_16354.fts.gz,nso_0271_16354.jpg
nso_0271_17316,521.0,FL7523,31Dec75,19.0,30.0,0.0,nso_0271_17316.fts.gz,nso_0271_17316.jpg
nso_0271_18278,521.0,FL7523,03Dec75,18.0,5.0,10.0,nso_0271_18278.fts.gz,nso_0271_18278.jpg
nso_0272_00704,,,,,,,nso_0272_00704.fts.gz,nso_0272_00704.jpg
nso_0272_01408,,,,,,,nso_0272_01408.fts.gz,nso_0272_01408.jpg
nso_0272_02112,,,,,,,nso_0272_02112.fts.gz,nso_0272_02112.jpg
nso_0272_02816,,,,,,,nso_0272_02816.fts.gz,nso_0272_02816.jpg
nso_0272_03520,,,,,,,nso_0272_03520.fts.gz,nso_0272_03520.jpg
nso_0272_04224,,,,,,,nso_0272_04224.fts.gz,nso_0272_04224.jpg
nso_0272_04928,,,,,,,nso_0272_04928.fts.gz,nso_0272_04928.jpg
nso_0272_05632,,,,,,,nso_0272_05632.fts.gz,nso_0272_05632.jpg
nso_0272_06336,,,,,,,nso_0272_06336.fts.gz,nso_0272_06336.jpg
nso_0272_07040,,,,,,,nso_0272_07040.fts.gz,nso_0272_07040.jpg
nso_0272_07744,521.0,FL7525,16Jan76,22.0,25.0,0.0,nso_0272_07744.fts.gz,nso_0272_07744.jpg
nso_0272_08448,521.0,FL7525,17Jan76,22.0,12.0,0.0,nso_0272_08448.fts.gz,nso_0272_08448.jpg
nso_0272_09152,521.0,FL7525,19Jan76,23.0,42.0,20.0,nso_0272_09152.fts.gz,nso_0272_09152.jpg
nso_0272_09856,521.0,FL7525,21Jan76,21.0,10.0,0.0,nso_0272_09856.fts.gz,nso_0272_09856.jpg
nso_0272_10560,521.0,FL7525,22Jan76,22.0,3.0,0.0,nso_0272_10560.fts.gz,nso_0272_10560.jpg
nso_0272_11264,521.0,FL7525,25Jan76,18.0,9.0,0.0,nso_0272_11264.fts.gz,nso_0272_11264.jpg
nso_0272_11968,521.0,FL7525,26Jan76,19.0,20.0,0.0,nso_0272_11968.fts.gz,nso_0272_11968.jpg
nso_0272_12672,521.0,FL7525,27Jan76,19.0,15.0,10.0,nso_0272_12672.fts.gz,nso_0272_12672.jpg
nso_0272_13376,521.0,FL7525,28Jan76,19.0,3.0,0.0,nso_0272_13376.fts.gz,nso_0272_13376.jpg
nso_0272_14080,,,,,,,nso_0272_14080.fts.gz,nso_0272_14080.jpg
nso_0273_01034,521.0,FL7526,30Jan76,22.0,37.0,0.0,nso_0273_01034.fts.gz,nso_0273_01034.jpg
nso_0273_02068,521.0,FL7526,01mFeb76,17.0,8.0,0.0,nso_0273_02068.fts.gz,nso_0273_02068.jpg
nso_0273_03102,521.0,FL7526,02Feb76,20.0,45.0,0.0,nso_0273_03102.fts.gz,nso_0273_03102.jpg
nso_0273_04136,521.0,FL7526,07Feb76,15.0,53.0,0.0,nso_0273_04136.fts.gz,nso_0273_04136.jpg
nso_0273_05170,521.0,FL7526,08Feb76,20.0,27.0,0.0,nso_0273_05170.fts.gz,nso_0273_05170.jpg
nso_0273_06204,521.0,FL7526,14Feb76,19.0,15.0,0.0,nso_0273_06204.fts.gz,nso_0273_06204.jpg
nso_0273_07238,521.0,FL7526,15Feb76,23.0,22.0,0.0,nso_0273_07238.fts.gz,nso_0273_07238.jpg
nso_0273_08272,521.0,FL7527,17Feb76,22.0,49.0,0.0,nso_0273_08272.fts.gz,nso_0273_08272.jpg
nso_0273_09306,521.0,FL7527,19Feb76,19.0,8.0,25.0,nso_0273_09306.fts.gz,nso_0273_09306.jpg
nso_0273_10340,521.0,FL7527,21Feb76,15.0,10.0,0.0,nso_0273_10340.fts.gz,nso_0273_10340.jpg
nso_0273_11374,521.0,FL7527,22Feb76,20.0,57.0,0.0,nso_0273_11374.fts.gz,nso_0273_11374.jpg
nso_0273_12408,521.0,FL7527,24Feb76,15.0,45.0,40.0,nso_0273_12408.fts.gz,nso_0273_12408.jpg
nso_0273_13442,521.0,FL7527,25Feb76,19.0,15.0,0.0,nso_0273_13442.fts.gz,nso_0273_13442.jpg
nso_0273_14476,521.0,FL7528,27Feb76,15.0,7.0,0.0,nso_0273_14476.fts.gz,nso_0273_14476.jpg
nso_0273_15510,521.0,FL7528,29Feb76,0.0,33.0,10.0,nso_0273_15510.fts.gz,nso_0273_15510.jpg
nso_0273_16544,521.0,FL7528,01Mar76,18.0,23.0,0.0,nso_0273_16544.fts.gz,nso_0273_16544.jpg
nso_0273_17578,521.0,FL7528,04Mar76,23.0,45.0,0.0,nso_0273_17578.fts.gz,nso_0273_17578.jpg
nso_0273_18612,521.0,FL7528,07Mar76,15.0,20.0,10.0,nso_0273_18612.fts.gz,nso_0273_18612.jpg
nso_0273_19646,521.0,FL7528,08Mar76,20.0,49.0,20.0,nso_0273_19646.fts.gz,nso_0273_19646.jpg
nso_0273_20680,521.0,FL7528,09Mar76,0.0,0.0,10.0,nso_0273_20680.fts.gz,nso_0273_20680.jpg
nso_0274_01019,521.0,FL7529,12Mar76,20.0,10.0,10.0,nso_0274_01019.fts.gz,nso_0274_01019.jpg
nso_0274_02038,521.0,FL7529,13Mar76,23.0,42.0,0.0,nso_0274_02038.fts.gz,nso_0274_02038.jpg
nso_0274_03057,521.0,FL7529,15Mar76,17.0,29.0,0.0,nso_0274_03057.fts.gz,nso_0274_03057.jpg
nso_0274_04076,521.0,FL7529,16Mar76,20.0,59.0,0.0,nso_0274_04076.fts.gz,nso_0274_04076.jpg
nso_0274_05095,521.0,FL7529,18Mar76,18.0,54.0,0.0,nso_0274_05095.fts.gz,nso_0274_05095.jpg
nso_0274_06114,521.0,FL7529,20Mar76,20.0,25.0,10.0,nso_0274_06114.fts.gz,nso_0274_06114.jpg
nso_0274_07133,521.0,FL7530,22Mar76,14.0,44.0,0.0,nso_0274_07133.fts.gz,nso_0274_07133.jpg
nso_0274_08152,521.0,FL7530,23Mar76,18.0,25.0,0.0,nso_0274_08152.fts.gz,nso_0274_08152.jpg
nso_0274_09171,521.0,FL7530,25Mar76,15.0,53.0,0.0,nso_0274_09171.fts.gz,nso_0274_09171.jpg
nso_0274_10190,521.0,FL7530,26Mar76,19.0,46.0,0.0,nso_0274_10190.fts.gz,nso_0274_10190.jpg
nso_0274_11209,521.0,FL7530,30Mar76,23.0,10.0,0.0,nso_0274_11209.fts.gz,nso_0274_11209.jpg
nso_0274_12228,521.0,FL7530,01Apr76,15.0,45.0,10.0,nso_0274_12228.fts.gz,nso_0274_12228.jpg
nso_0274_13247,521.0,FL7531,03Apr76,16.0,47.0,0.0,nso_0274_13247.fts.gz,nso_0274_13247.jpg
nso_0274_14266,521.0,FL7531,05Apr76,19.0,5.0,10.0,nso_0274_14266.fts.gz,nso_0274_14266.jpg
nso_0274_15285,521.0,FL7531,07Apr76,18.0,14.0,0.0,nso_0274_15285.fts.gz,nso_0274_15285.jpg
nso_0274_16304,521.0,FL7531,09Apr76,17.0,22.0,0.0,nso_0274_16304.fts.gz,nso_0274_16304.jpg
nso_0274_17323,521.0,FL7531,11Apr76,17.0,5.0,25.0,nso_0274_17323.fts.gz,nso_0274_17323.jpg
nso_0274_18342,521.0,FL7531,13Apr76,16.0,54.0,0.0,nso_0274_18342.fts.gz,nso_0274_18342.jpg
nso_0274_19361,521.0,FL7531,17Apr76,20.0,56.0,0.0,nso_0274_19361.fts.gz,nso_0274_19361.jpg
nso_0274_20380,,,,,,,nso_0274_20380.fts.gz,nso_0274_20380.jpg
nso_0275_01078,521.0,FL7532,20Apr76,16.0,15.0,0.0,nso_0275_01078.fts.gz,nso_0275_01078.jpg
nso_0275_02156,521.0,FL7532,21Apr76,19.0,47.0,0.0,nso_0275_02156.fts.gz,nso_0275_02156.jpg
nso_0275_03234,521.0,FL7532,24Apr76,13.0,5.0,10.0,nso_0275_03234.fts.gz,nso_0275_03234.jpg
nso_0275_04312,521.0,FL7532,25Apr76,16.0,38.0,0.0,nso_0275_04312.fts.gz,nso_0275_04312.jpg
nso_0275_05390,521.0,FL7532,26Apr76,21.0,4.0,0.0,nso_0275_05390.fts.gz,nso_0275_05390.jpg
nso_0275_06468,521.0,FL7532,28Apr76,14.0,31.0,0.0,nso_0275_06468.fts.gz,nso_0275_06468.jpg
nso_0275_07546,521.0,FL7533,30Apr76,16.0,44.0,0.0,nso_0275_07546.fts.gz,nso_0275_07546.jpg
nso_0275_08624,521.0,FL7533,30Apr76,22.0,55.0,0.0,nso_0275_08624.fts.gz,nso_0275_08624.jpg
nso_0275_09702,521.0,FL7533,01May76,22.0,42.0,0.0,nso_0275_09702.fts.gz,nso_0275_09702.jpg
nso_0275_10780,521.0,FL7533,04May76,15.0,15.0,0.0,nso_0275_10780.fts.gz,nso_0275_10780.jpg
nso_0275_11858,521.0,FL7533,09May76,14.0,11.0,0.0,nso_0275_11858.fts.gz,nso_0275_11858.jpg
nso_0275_12936,521.0,FL7533,10May76,17.0,33.0,0.0,nso_0275_12936.fts.gz,nso_0275_12936.jpg
nso_0275_14014,521.0,FL7533,12May76,14.0,5.0,10.0,nso_0275_14014.fts.gz,nso_0275_14014.jpg
nso_0275_15092,521.0,FL7534,13May76,17.0,36.0,0.0,nso_0275_15092.fts.gz,nso_0275_15092.jpg
nso_0275_16170,521.0,FL7534,14May76,21.0,2.0,0.0,nso_0275_16170.fts.gz,nso_0275_16170.jpg
nso_0275_17248,521.0,FL7534,16May76,13.0,10.0,10.0,nso_0275_17248.fts.gz,nso_0275_17248.jpg
nso_0275_18326,521.0,FL7534,17May76,16.0,42.0,0.0,nso_0275_18326.fts.gz,nso_0275_18326.jpg
nso_0275_19404,521.0,FL7534,21May76,18.0,17.0,0.0,nso_0275_19404.fts.gz,nso_0275_19404.jpg
nso_0275_20482,521.0,FL7534,22May76,21.0,15.0,50.0,nso_0275_20482.fts.gz,nso_0275_20482.jpg
nso_0275_21560,,,,,,,nso_0275_21560.fts.gz,nso_0275_21560.jpg
nso_0445_00679,,,,,,,nso_0445_00679.fts.gz,nso_0445_00679.jpg
nso_0445_01070,-,FLP#8044,13Jun1994,22,02,0,nso_0445_01070.fts.gz,nso_0445_01070.jpg
nso_0445_01358,,,,,,,nso_0445_01358.fts.gz,nso_0445_01358.jpg
nso_0445_02037,,,,,,,nso_0445_02037.fts.gz,nso_0445_02037.jpg
nso_0445_02140,-,FLP#8044,16Jun1994,14,56,0,nso_0445_02140.fts.gz,nso_0445_02140.jpg
nso_0445_02716,,FLP#8044,16Jun1994,14,56,0,nso_0445_02716.fts.gz,nso_0445_02716.jpg
nso_0445_03210,-,FLP#8044,19Jun1994,20,56,0,nso_0445_03210.fts.gz,nso_0445_03210.jpg
nso_0445_03395,,FLP#8044,19Jun1994,20,56,0,nso_0445_03395.fts.gz,nso_0445_03395.jpg
nso_0445_04074,,FLP#8044,19Jun1994,20,56,0,nso_0445_04074.fts.gz,nso_0445_04074.jpg
nso_0445_04280,-,FLP#8044,24Jun1994,12,56,0,nso_0445_04280.fts.gz,nso_0445_04280.jpg
nso_0445_04753,,FLP#8044,24Jun1994,12,56,0,nso_0445_04753.fts.gz,nso_0445_04753.jpg
nso_0445_05350,-,FLP#8044,26Jun1994,16,15,10,nso_0445_05350.fts.gz,nso_0445_05350.jpg
nso_0445_05432,,FLP#8044,26Jun1994,16,15,10,nso_0445_05432.fts.gz,nso_0445_05432.jpg
nso_0445_06111,,FLP#8044,26Jun1994,16,15,10,nso_0445_06111.fts.gz,nso_0445_06111.jpg
nso_0445_06420,-,FLP#8044,29Jun1994,17,54,0,nso_0445_06420.fts.gz,nso_0445_06420.jpg
nso_0445_06790,,FLP#8044,29Jun1994,17,54,0,nso_0445_06790.fts.gz,nso_0445_06790.jpg
nso_0445_07469,-,3716,23OCT62,-,-,-,nso_0445_07469.fts.gz,nso_0445_07469.jpg
nso_0445_07490,-,FLP#8045,2Jul1994,17.0,44.0,0.0,nso_0445_07490.fts.gz,nso_0445_07490.jpg
nso_0445_08148,,,,,,,nso_0445_08148.fts.gz,nso_0445_08148.jpg
nso_0445_08560,-,FLP#8045,5Jul1994,19.0,0.0,0.0,nso_0445_08560.fts.gz,nso_0445_08560.jpg
nso_0445_08827,,,,,,,nso_0445_08827.fts.gz,nso_0445_08827.jpg
nso_0445_09506,,,,,,,nso_0445_09506.fts.gz,nso_0445_09506.jpg
nso_0445_09630,-,FLP#8045,7Jul1994,21.0,44.0,0.0,nso_0445_09630.fts.gz,nso_0445_09630.jpg
nso_0445_10185,,,,,,,nso_0445_10185.fts.gz,nso_0445_10185.jpg
nso_0445_10700,-,FLP#8045,10Jul1994,16.0,12.0,0.0,nso_0445_10700.fts.gz,nso_0445_10700.jpg
nso_0445_10864,,,,,,,nso_0445_10864.fts.gz,nso_0445_10864.jpg
nso_0445_11543,,,,,,,nso_0445_11543.fts.gz,nso_0445_11543.jpg
nso_0445_11770,,,,,,,nso_0445_11770.fts.gz,nso_0445_11770.jpg
nso_0445_12222,,,,,,,nso_0445_12222.fts.gz,nso_0445_12222.jpg
nso_0445_12840,-,FLP#8045,15Jul1994,15.0,54.0,0.0,nso_0445_12840.fts.gz,nso_0445_12840.jpg
nso_0445_12901,,,,,,,nso_0445_12901.fts.gz,nso_0445_12901.jpg
nso_0445_13580,,,,,,,nso_0445_13580.fts.gz,nso_0445_13580.jpg
nso_0445_13910,-,FLP#8045,20Jul1994,15.0,28.0,0.0,nso_0445_13910.fts.gz,nso_0445_13910.jpg
nso_0445_14980,-,FLP#8046,23Jul1994,17.0,0.0,10.0,nso_0445_14980.fts.gz,nso_0445_14980.jpg
nso_0445_16050,-,FLP#8046,29Jul1994,16.0,32.0,0.0,nso_0445_16050.fts.gz,nso_0445_16050.jpg
nso_0445_17120,-,FLP#8046,2Aug1994,15.0,4.0,0.0,nso_0445_17120.fts.gz,nso_0445_17120.jpg
nso_0445_18190,-,FLP#8046,5Aug1994,18.0,24.0,0.0,nso_0445_18190.fts.gz,nso_0445_18190.jpg
nso_0445_19260,-,FLP#8046,8Aug1994,21.0,54.0,0.0,nso_0445_19260.fts.gz,nso_0445_19260.jpg
nso_0445_20330,-,FLP#8046,12Aug1994,14.0,8.0,0.0,nso_0445_20330.fts.gz,nso_0445_20330.jpg
nso_0445_21400,-,FLP#8046,18Aug1994,14.0,20.0,0.0,nso_0445_21400.fts.gz,nso_0445_21400.jpg
nso_0446_01041,-,FLP#8047,22Aug1994,14.0,46.0,0.0,nso_0446_01041.fts.gz,nso_0446_01041.jpg
nso_0446_02082,-,FLP#8047,25Aug1994,13.0,54.0,0.0,nso_0446_02082.fts.gz,nso_0446_02082.jpg
nso_0446_03123,-,FLP#8047,28Aug1994,16.0,0.0,0.0,nso_0446_03123.fts.gz,nso_0446_03123.jpg
nso_0446_04164,-,FLP#8047,3Sep1994,20.0,12.0,0.0,nso_0446_04164.fts.gz,nso_0446_04164.jpg
nso_0446_05205,-,FLP#8047,8Sep1994,17.0,48.0,0.0,nso_0446_05205.fts.gz,nso_0446_05205.jpg
nso_0446_06246,-,FLP#8047,11Sep1994,21.0,0.0,0.0,nso_0446_06246.fts.gz,nso_0446_06246.jpg
nso_0446_07287,-,FLP#8048,15Sep1994,21.0,15.0,10.0,nso_0446_07287.fts.gz,nso_0446_07287.jpg
nso_0446_08328,-,FLP#8048,20Sep1994,18.0,38.0,0.0,nso_0446_08328.fts.gz,nso_0446_08328.jpg
nso_0446_09379,-,FLP#8048,24Sep1994,15.0,56.0,0.0,nso_0446_09379.fts.gz,nso_0446_09379.jpg
nso_0446_10431,-,FLP#8048,26Sep1994,20.0,16.0,0.0,nso_0446_10431.fts.gz,nso_0446_10431.jpg
nso_0446_11472,-,FLP#8048,29Sep1994,18.0,50.0,10.0,nso_0446_11472.fts.gz,nso_0446_11472.jpg
nso_0446_12513,-,FLP#8048,3Oct1994,22.0,10.0,0.0,nso_0446_12513.fts.gz,nso_0446_12513.jpg
nso_0446_13554,-,FLP#8048,7Oct1994,14.0,3.0,5.0,nso_0446_13554.fts.gz,nso_0446_13554.jpg
nso_0446_14595,-,FLP#8048,9Oct1994,20.0,28.0,0.0,nso_0446_14595.fts.gz,nso_0446_14595.jpg
nso_0446_15636,-,FLP#8049,12Oct1994,14.0,26.0,0.0,nso_0446_15636.fts.gz,nso_0446_15636.jpg
nso_0446_16677,-,FLP#8049,15Oct1994,19.0,25.0,10.0,nso_0446_16677.fts.gz,nso_0446_16677.jpg
nso_0446_17718,-,FLP#8049,20Oct1994,15.0,13.0,50.0,nso_0446_17718.fts.gz,nso_0446_17718.jpg
nso_0446_18759,-,FLP#8049,22Oct1994,18.0,56.0,0.0,nso_0446_18759.fts.gz,nso_0446_18759.jpg
nso_0446_19800,-,FLP#8049,27Oct1994,16.0,18.0,0.0,nso_0446_19800.fts.gz,nso_0446_19800.jpg
nso_0446_20841,-,FLP#8049,29Oct1994,21.0,21.0,50.0,nso_0446_20841.fts.gz,nso_0446_20841.jpg
nso_0447_01049,-,FLP#8050,1Nov1994,23.0,35.0,5.0,nso_0447_01049.fts.gz,nso_0447_01049.jpg
nso_0447_02098,-,FLP#8050,7Nov1994,19.0,44.0,0.0,nso_0447_02098.fts.gz,nso_0447_02098.jpg
